Dataset Name;Object Identifier;F1: FAIR Metrics Gen2- Unique Identifier;F1: FAIR Metrics Gen2 - Identifier Persistence;F1: FAIR Metrics Gen2 - Data Identifier Persistence;F2: FAIR Metrics Gen2 - Structured Metadata;F2: FAIR Metrics Gen2 - Grounded Metadata;F3: FAIR Metrics Gen2 - Data Identifier Explicitly In Metadata;F3: FAIR Metrics Gen2- Metadata Identifier Explicitly In Metadata;F4: FAIR Metrics Gen2 - Searchable in major search engine;A1.1: FAIR Metrics Gen2 - Uses open free protocol for data retrieval;A1.1: FAIR Metrics Gen2 - Uses open free protocol for metadata retrieval;A1.2: FAIR Metrics Gen2 - Data authentication and authorization;A1.2: FAIR Metrics Gen2 - Metadata authentication and authorization;A2: FAIR Metrics Gen2 - Metadata Persistence;I1: FAIR Metrics Gen2 - Metadata Knowledge Representation Language (weak);I1: FAIR Metrics Gen2 - Metadata Knowledge Representation Language (strong);I1: FAIR Metrics Gen2 - Data Knowledge Representation Language (weak);I1: FAIR Metrics Gen2 - Data Knowledge Representation Language (strong);I2: FAIR Metrics Gen2- Metadata uses FAIR vocabularies (weak);I2: FAIR Metrics Gen2 - Metadata uses FAIR vocabularies (strong);I3: FAIR Metrics Gen2 - Metadata contains qualified outward references);R1.1: FAIR Metrics Gen2 - Metadata Includes License (strong);R1.1: FAIR Metrics Gen2 - Metadata Includes License (weak);Average;;A;F;I;R;A1;F1;F2;F3;F4;I1;I2;I3;R1;R1.1;R1.2;R1.3;FAIR
"M. Mascher (2014-09-08): W7984_WGS_assembly_Genetic_positions_and_genotype_score_of_SNPs."; 10.5447/ipk/2014/9;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2017-08-15): Normalized Hi-C link counts for barley cultivars Morex and Barke."; 10.5447/ipk/2018/13;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"D. Arend et al. (2018-06-18): GCBN de.NBI user training - FAIR data management for plant genomics and phenomics."; 10.5447/ipk/2018/3;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Kuhlmann (2016-06-16): Six-rowed domestication allele vrs1 positively regulates leaf width and vein number in barley."; 10.5447/ipk/2016/10;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2014-09-08): W7984_WGS_assembly_Genotypes_for_kmer-based_markers."; 10.5447/ipk/2014/11;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Coding sequences of high-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/40;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"A. Schulthess (2022-04-20): Genome-wide association mapping for yellow rust resistance in a population of 454 whole-genome sequenced diverse wheat genotypes."; 10.5447/ipk/2022/5;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Lange (2017-10-30): An Open Source Software to Store; Share and Publish Research Data."; 10.5447/ipk/2017/18;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2018-01-24): Pseudoscaffolds with barley WGS contigs used for exome capture analysis."; 10.5447/ipk/2018/0;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"J. Chen (2014-07-25): Poster_The LAILAPS Search Engine: New Features."; 10.5447/ipk/2012/7;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"T. Lux (2020-04-14): Strutural gene prediction and annotation of a 33Mb region in the wheat variety "Jagger"."; 10.5447/ipk/2020/21;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2015-02-19): Genotyping-by-sequencing SNP matrix of 243 diverse barley accessions."; 10.5447/ipk/2015/1;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-08-22): Long non-coding RNAs (lncRNAs) in the genome of barley cv. Morex."; 10.5447/ipk/2016/18;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2014-11-06): IWGSC_Chinese_Spring_sorted_chromosome_assemblies_POPSEQ_v2."; 10.5447/ipk/2014/16;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-15): Redundant regions in the split pseudomolecules of barley cv. Morex."; 10.5447/ipk/2016/26;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Coding sequences of low-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/48;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"R. Lippmann (2014-07-25): Physiologische und bioanalytische Untersuchungen während der Pollenembryogenese von Hordeum vulgare. Average Normalised Abundances. Replikat 1."; 10.5447/ipk/2012/1;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"IBSC (2016-07-14): Redundancy-masked split pseudomolecules of the map-based reference genome assembly of barley cv. Morex."; 10.5447/ipk/2016/37;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"T. Schmutzer (2019-08-02): WGS assembly; gene prediction and functional annotation of Aegilops speltoides including B chromosomes."; 10.5447/ipk/2020/9;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Representative coding sequences of high-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/43;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"A. Jozefowicz (2020-05-29): Identification of interaction partners of type II peroxiredoxin E (PRXIIE)."; 10.5447/ipk/2020/15;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2014-09-08): W7984_WGS_assembly_SNP_positions_on_the_assembly."; 10.5447/ipk/2014/8;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"R. Sharma et al. (2017-11-03): Yield-related grain trait phenotypic data of barley nested association mapping population from two trial locations; two years and two nitrogen fertilisation treatments."; 10.5447/ipk/2017/21;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"Y. Zhao (2020-06-17): Integrated genomic and phenotypic data for predicting grain yield of hybrids in wheat."; 10.5447/ipk/2020/17;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Representative transcript sequences of high-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/42;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"K. Witzel (2014-07-25): Acquired raw data as used for the protein identification of differential spots from the quantitative analysis of the response of the barley root proteome to salinity stress."; 10.5447/ipk/2013/0;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"N. Wendler (2017-06-01): Genotyping-by-sequencing indices of Hordeum bulbosum mapping population."; 10.5447/ipk/2017/14;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"M. Mascher (2014-11-07): Deleted_regions_on_the_W7984_assembly."; 10.5447/ipk/2014/17;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2015-01-23): Barley gene annotation file of near-complete high-confidence genes with open reading frame information."; 10.5447/ipk/2015/0;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"R. Lippmann (2014-07-25): Physiologische und bioanalytische Untersuchungen während der Pollenembryogenese von Hordeum vulgare. Average Normalised Abundances. Replikat 3."; 10.5447/ipk/2012/3;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"D. Douchkov (2017-08-09): Synthetic DNA constructs sequences of the siFi software calibration set."; 10.5447/ipk/2017/8;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"IBSC (2016-06-28): Assemblies of individual barley BACs before contamination removal."; 10.5447/ipk/2016/21;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Protein sequences of low-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/49;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2014-09-08): W7984_WGS_assembly_Map_locations_for_kmer-based_markers."; 10.5447/ipk/2014/12;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"T. Schmutzer et al. (2014-07-25): Visualising comparative genomics with Hilbert curves."; 10.5447/ipk/2011/1;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"M. Mascher (2017-08-10): Optical map of barley cv. Barke."; 10.5447/ipk/2018/11;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Schreiber (2018-07-27): Illustrations of 10 important model and crop plant species."; 10.5447/ipk/2018/14;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-11): Correspondence between non-redundant BAC sequence and pseudomolecules of barley cv. Morex."; 10.5447/ipk/2016/23;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"N. Wendler (2017-06-01): Blast alignments of barley gene sequences (IBSC; 2012) against H. bulbosum assembly."; 10.5447/ipk/2017/11;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"S. Friedel (2014-07-25): Poster_DI_IPK-Evaluation_2012."; 10.5447/ipk/2012/6;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"U. Scholz (2014-07-25): Poster_BIT_IPK-Evaluation_2012."; 10.5447/ipk/2012/5;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"S. Beier (2015-05-08): Multiplex sequencing of bacterial artificial chromosomes for assembling complex plant genomes."; 10.5447/ipk/2015/4;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"E. Grafahrend-Belau (2014-07-25): Reference set of relevance ranked plant traits."; 10.5447/ipk/2014/2;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"D. Douchkov et al. (2019-12-09): Image dataset for a validation experiment of the Macrobot system."; 10.5447/ipk/2020/23;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Transcript sequences of high-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/39;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"N. Wendler (2017-08-03): High-density genetic maps of H. bulbosum and anchoring information to barley."; 10.5447/ipk/2017/16;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"N. Wendler (2017-06-01): Gmap alignments of barley gene secqences (IBSC; 2012) against H. bulbosum assembly."; 10.5447/ipk/2017/12;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"H. Gundlach (2020-12-10): Repeat annotation for the genome assembly of  Secale cereale Lo7 (Rye)."; 10.5447/ipk/2020/34;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Oppermann (2019-05-16): IPK genebank accessions passport data snapshot 2019-05-15."; 10.5447/ipk/2019/9;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"C. Grehl (2021-02-18): Severe cases of COVID-19 are associated with changes in circulating small RNA abundance."; 10.5447/ipk/2021/17;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Haas (2018-09-05): RNA-seq characterization of a spot blotch susceptibility mutant derived from the durably resistant barley cultivar Morex through gamma radiation."; 10.5447/ipk/2018/8;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Representative transcript sequences of low-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/50;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-21): Functional information of low-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/53;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"G. Cochrane et al. (2021-04-12): Quantitative monitoring of nucleotide information from genetic resources in context of their citation in the scientific literature."; 10.5447/ipk/2021/8;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"S. Dreissig (2019-03-08): Variant matrix for 1;140 wild barley (Hordeum vulgare ssp. spontaneum) accessions."; 10.5447/ipk/2019/3;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"IBSC (2016-07-21): Representative protein sequences of low-confidence genes of barley cv. Morex."; 10.5447/ipk/2016/52;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"A. Schulthess (2022-04-20): Genomic prediction of yield breeding values for 10;353 winter wheat genebank samples."; 10.5447/ipk/2022/6;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"K. Köhl (2021-03-12): Tuber yield and starch content of 34 potato genotypes in 14 pot and field trials with optimal and reduced irrigation conducted in Northern Germany 2011 - 2013."; 10.5447/ipk/2021/7;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"A. Boudichevskaia (2019-08-02): GO term enrichment analysis based on 229 candidate genes from the Aegilops speltoides B chromosomes."; 10.5447/ipk/2020/8;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"The International Rye Genome Sequencing Consortium (IRGSC) (2020-12-09): A suite of visual representations of the 2019-2021 rye (Secale cereale L. inbred line 'Lo7') genome assembly release."; 10.5447/ipk/2020/32;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"IBSC (2016-07-14): Raw data of the optical map of barley cv. Morex."; 10.5447/ipk/2016/32;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"S. Bachmann-Pfabe (2019-01-23): Screening of wild potato genetic resources for resistance against late blight on tubers."; 10.5447/ipk/2019/1;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"D. Heuermann et al. (2019-07-09): Interspecific competition among catch crop root biomass distribution and its influence on nitrogen and phosphorus scavenging in soils."; 10.5447/ipk/2019/12;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"The International Rye Genome Sequencing Consortium (IRGSC) (2020-12-07): SNP matrix produced for the phylogenetic analysis of Secale genetic diversity presented in the 2019--2021 rye (Secale cereale L. inbred line 'Lo7') genome assembly release."; 10.5447/ipk/2020/31;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Kuhlmann (2019-04-29): Initial description of the Aeluropus littoralis genome."; 10.5447/ipk/2022/9;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"N. Wendler (2017-08-03): Integration of de novo assembled Hordeum bulbosum contigs into genetic framework maps."; 10.5447/ipk/2017/15;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"IBSC (2016-08-19): MicroRNA precursor loci in the genome of barley cv. Morex."; 10.5447/ipk/2016/15;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;0;45;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"J. Thiel (2020-12-22): Expression data of floral meristems in barley."; 10.5447/ipk/2020/35;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"N. Wendler (2017-06-01): De novo assembly contigs of Hordeum bulbosum accession FB2012-011-2  (doubled haploid plant FBB_170)."; 10.5447/ipk/2017/13;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"N. Stein (2018-04-17): High-throughput development of SSR marker candidates and their chromosomal assignment in rye (Secale cereale L.)."; 10.5447/ipk/2018/6;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;40.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;50.0;50.0;50.0;60.42
"M. Mascher (2020-09-02): Genomic analysis of wheat cytogenetic stocks for chromosome 1D."; 10.5447/ipk/2020/25;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"The International Rye Genome Sequencing Consortium (IRGSC) (2020-12-09): Bionano optical map contig and alignment files used to generate the 2019-2021 rye (Secale cereale L. inbred line 'Lo7') genome assembly release."; 10.5447/ipk/2020/30;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"S. Lueck et al. (2020-04-30): Image test set for Macrobot software validation."; 10.5447/ipk/2020/7;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
"M. Mascher (2014-09-08): W7984_WGS_assembly_Placement_of_kmer_markers-based_on_scaffolds."; 10.5447/ipk/2014/13;100;100;0;100;100;0;0;0;0;100;0;100;0;100;100;0;0;100;0;100;0;100;50;;50.0;85.71;75.0;50.0;50.0;100.0;100.0;0.0;100.0;100.0;100.0;0.0;25.0;100.0;50.0;50.0;64.58
